city,date,country,latitude,longitude,temp_max_c,temp_min_c,temp_avg_c,precipitation_mm,humidity_pct,wind_speed_kmh,pressure_hpa,visibility_km,uv_index,weather_condition
Mumbai,2018-07-21,India,19.07,72.87,38.9,29.8,34.1,2.3,80.0,23.6,1012.2,8.7,10.3,Rain
Mumbai,2018-07-22,India,19.07,72.87,36.2,26.6,32.3,0.0,74.8,18.2,1018.2,10.0,8.4,Clear/Sunny
Mumbai,2018-07-23,India,19.07,72.87,37.7,26.9,33.7,2.9,89.9,9.4,1022.8,10.0,9.2,Rain
Mumbai,2018-07-24,India,19.07,72.87,38.0,29.5,34.6,0.0,90.7,14.1,1014.0,10.0,10.3,Cloudy
Mumbai,2018-07-25,India,19.07,72.87,38.5,29.6,31.7,0.0,70.1,4.0,1011.2,7.9,10.7,Extreme Heat
Mumbai,2018-07-26,India,19.07,72.87,37.0,29.1,33.0,0.0,71.5,11.2,1015.6,10.0,8.4,Clear/Sunny
Mumbai,2018-07-27,India,19.07,72.87,39.6,28.3,34.0,0.0,67.2,16.3,1013.8,7.8,10.2,Extreme Heat
Mumbai,2018-07-28,India,19.07,72.87,38.7,25.9,33.4,0.0,68.9,7.4,998.6,8.4,10.5,Extreme Heat
Mumbai,2018-07-29,India,19.07,72.87,38.3,28.6,32.0,4.8,71.0,15.7,1025.9,8.5,9.9,Rain
Mumbai,2018-07-30,India,19.07,72.87,37.7,28.4,34.0,0.0,87.3,12.5,1017.1,9.8,11.4,Cloudy
Mumbai,2018-07-31,India,19.07,72.87,37.3,27.4,33.2,0.0,81.1,16.2,1020.6,10.0,9.6,Cloudy
Mumbai,2018-08-01,India,19.07,72.87,39.4,29.5,33.5,0.0,62.2,11.8,1034.4,9.5,8.2,Extreme Heat
Mumbai,2018-08-02,India,19.07,72.87,38.7,27.2,34.2,2.0,90.8,11.3,1005.4,7.9,9.9,Cloudy
Mumbai,2018-08-03,India,19.07,72.87,38.9,26.4,33.5,4.3,61.8,11.5,998.3,9.0,11.8,Rain
Mumbai,2018-08-04,India,19.07,72.87,38.5,28.2,34.1,0.0,67.8,13.9,1010.5,10.0,11.5,Extreme Heat
Mumbai,2018-08-05,India,19.07,72.87,37.0,29.4,32.2,0.0,85.8,9.1,1000.0,10.0,12.0,Cloudy
Mumbai,2018-08-06,India,19.07,72.87,36.2,27.7,32.3,0.0,81.5,15.0,1009.5,9.9,10.0,Cloudy
Mumbai,2018-08-07,India,19.07,72.87,36.3,29.5,33.0,1.1,81.9,13.5,1018.6,9.1,11.3,Cloudy
Mumbai,2018-08-08,India,19.07,72.87,39.5,28.4,34.8,0.9,65.1,9.4,1003.4,9.7,11.8,Extreme Heat
Mumbai,2018-08-09,India,19.07,72.87,38.6,26.2,33.0,0.0,69.5,10.6,1002.9,9.1,10.2,Extreme Heat
Mumbai,2018-08-10,India,19.07,72.87,36.9,27.2,34.5,0.0,94.8,10.4,992.8,9.7,11.2,Cloudy
Mumbai,2018-08-11,India,19.07,72.87,38.0,28.7,34.2,0.0,78.2,12.2,1000.8,10.0,10.3,Clear/Sunny
Mumbai,2018-08-12,India,19.07,72.87,38.9,28.9,32.8,0.3,73.4,19.4,1012.0,8.7,10.0,Extreme Heat
Mumbai,2018-08-13,India,19.07,72.87,38.8,27.0,35.5,0.0,71.7,11.7,1008.2,10.0,7.9,Extreme Heat
Mumbai,2018-08-14,India,19.07,72.87,37.7,25.9,32.2,1.1,83.4,18.2,1017.4,9.5,9.8,Cloudy
Mumbai,2018-08-15,India,19.07,72.87,38.7,27.5,31.9,4.7,84.2,0.3,1018.2,7.8,10.0,Rain
Mumbai,2018-08-16,India,19.07,72.87,38.0,26.4,32.8,0.3,71.9,8.1,1008.0,10.0,10.9,Extreme Heat
Mumbai,2018-08-17,India,19.07,72.87,36.4,29.2,32.9,3.9,74.8,17.2,1019.4,8.8,11.2,Rain
Mumbai,2018-08-18,India,19.07,72.87,38.6,26.7,31.6,0.0,73.6,14.9,999.9,8.4,9.8,Extreme Heat
Mumbai,2018-08-19,India,19.07,72.87,35.6,25.9,32.1,0.2,80.6,18.0,1009.3,9.7,11.4,Cloudy
Mumbai,2018-08-20,India,19.07,72.87,37.9,28.9,31.9,0.0,67.7,11.2,1006.8,9.1,10.8,Clear/Sunny
Mumbai,2018-08-21,India,19.07,72.87,36.3,27.1,32.4,0.0,81.5,15.1,999.8,10.0,9.1,Cloudy
Mumbai,2018-08-22,India,19.07,72.87,38.5,27.0,31.0,0.0,95.4,21.2,1014.7,9.5,10.7,Cloudy
Mumbai,2018-08-23,India,19.07,72.87,38.2,25.7,31.9,0.0,72.0,15.3,1007.1,10.0,8.0,Extreme Heat
Mumbai,2018-08-24,India,19.07,72.87,35.4,26.3,32.0,0.0,74.9,20.6,1013.0,10.0,9.5,Clear/Sunny
Mumbai,2018-08-25,India,19.07,72.87,38.2,28.8,31.3,0.0,74.8,20.6,1010.8,9.2,10.6,Extreme Heat
Mumbai,2018-08-26,India,19.07,72.87,36.0,25.6,30.4,1.4,80.0,18.8,1012.5,10.0,11.4,Cloudy
Mumbai,2018-08-27,India,19.07,72.87,37.5,28.7,31.4,0.0,89.7,21.2,1013.7,10.0,9.2,Cloudy
Mumbai,2018-08-28,India,19.07,72.87,37.8,26.1,31.4,0.0,85.4,14.4,990.3,10.0,8.3,Cloudy
Mumbai,2018-08-29,India,19.07,72.87,36.0,27.1,30.4,0.0,78.7,22.3,1015.6,10.0,10.4,Clear/Sunny
Mumbai,2018-08-30,India,19.07,72.87,36.4,25.0,32.3,0.0,90.3,23.0,1007.1,9.6,11.0,Cloudy
Mumbai,2018-08-31,India,19.07,72.87,35.7,25.9,31.3,0.0,75.5,18.2,1010.4,10.0,9.2,Clear/Sunny
Mumbai,2018-09-01,India,19.07,72.87,34.8,26.3,29.0,0.0,70.6,9.3,1011.3,7.4,10.5,Clear/Sunny
Mumbai,2018-09-02,India,19.07,72.87,36.7,28.3,32.0,0.0,83.2,17.7,1003.6,10.0,10.4,Cloudy
Mumbai,2018-09-03,India,19.07,72.87,36.3,24.4,31.5,0.0,81.2,16.0,1020.8,9.3,7.5,Cloudy
Mumbai,2018-09-04,India,19.07,72.87,35.7,28.2,32.7,0.0,84.6,15.3,1014.4,10.0,9.4,Cloudy
Mumbai,2018-09-05,India,19.07,72.87,35.7,26.9,31.1,0.0,77.5,11.0,1026.4,9.9,8.9,Clear/Sunny
Mumbai,2018-09-06,India,19.07,72.87,37.9,24.3,30.5,12.4,87.8,15.3,1011.4,3.1,8.9,Heavy Rain
Mumbai,2018-09-07,India,19.07,72.87,34.6,25.5,31.8,2.3,86.3,13.2,1002.6,10.0,8.4,Rain
Mumbai,2018-09-08,India,19.07,72.87,35.3,24.3,33.0,0.0,91.7,14.6,1010.4,10.0,8.7,Cloudy
Mumbai,2018-09-09,India,19.07,72.87,34.4,24.0,30.2,0.0,83.9,6.9,1008.8,10.0,10.3,Cloudy
Mumbai,2018-09-10,India,19.07,72.87,35.6,25.6,31.2,0.0,72.6,13.7,1009.6,10.0,7.9,Clear/Sunny
Mumbai,2018-09-11,India,19.07,72.87,35.5,25.3,31.3,0.0,85.4,15.2,1017.4,9.4,9.5,Cloudy
Mumbai,2018-09-12,India,19.07,72.87,37.5,24.6,31.1,0.0,98.7,14.0,1018.8,8.7,8.4,Cloudy
Mumbai,2018-09-13,India,19.07,72.87,35.8,24.5,29.5,0.0,89.3,14.0,1018.0,8.7,8.7,Cloudy
Mumbai,2018-09-14,India,19.07,72.87,36.9,24.6,29.8,0.0,80.9,14.7,1029.8,9.8,9.0,Cloudy
Mumbai,2018-09-15,India,19.07,72.87,35.0,23.7,31.4,0.1,79.3,21.6,1024.4,9.3,7.5,Clear/Sunny
Mumbai,2018-09-16,India,19.07,72.87,36.5,26.3,30.4,0.0,95.6,8.8,1007.3,9.4,7.8,Cloudy
Mumbai,2018-09-17,India,19.07,72.87,33.4,27.1,28.7,0.0,81.4,18.4,1013.8,10.0,11.2,Cloudy
Mumbai,2018-09-18,India,19.07,72.87,35.3,24.1,26.7,0.0,90.9,13.5,1024.3,9.6,8.9,Cloudy
Mumbai,2018-09-19,India,19.07,72.87,33.9,24.7,30.5,0.0,91.8,12.9,992.2,10.0,9.6,Cloudy
Mumbai,2018-09-20,India,19.07,72.87,34.4,24.3,29.5,3.0,70.6,16.6,1009.0,8.4,9.5,Rain
Mumbai,2018-09-21,India,19.07,72.87,32.9,25.3,30.8,0.0,79.0,9.9,1004.8,9.3,10.4,Clear/Sunny
Mumbai,2018-09-22,India,19.07,72.87,36.3,25.2,29.6,0.0,94.4,10.1,1009.3,10.0,9.9,Cloudy
Mumbai,2018-09-23,India,19.07,72.87,36.0,22.8,30.3,1.4,98.8,19.9,1013.7,8.5,8.3,Cloudy
Mumbai,2018-09-24,India,19.07,72.87,35.8,24.4,30.0,0.1,90.2,7.5,1021.4,8.9,8.7,Cloudy
Mumbai,2018-09-25,India,19.07,72.87,34.7,24.6,30.6,0.0,93.6,20.0,1019.5,9.9,10.1,Cloudy
Mumbai,2018-09-26,India,19.07,72.87,36.0,25.4,29.6,0.6,74.6,8.9,1021.5,10.0,9.6,Clear/Sunny
Mumbai,2018-09-27,India,19.07,72.87,34.4,24.9,29.1,0.0,90.6,19.2,1010.6,9.9,7.5,Cloudy
Mumbai,2018-09-28,India,19.07,72.87,35.2,23.1,30.8,0.0,99.6,15.2,1011.1,10.0,9.2,Cloudy
Mumbai,2018-09-29,India,19.07,72.87,33.9,25.8,30.1,0.5,76.1,9.9,1016.0,10.0,8.3,Clear/Sunny
Mumbai,2018-09-30,India,19.07,72.87,34.7,23.9,27.7,6.6,85.5,11.8,1005.0,5.6,10.1,Rain
Mumbai,2018-10-01,India,19.07,72.87,33.5,23.2,28.6,0.0,80.7,6.5,1004.1,10.0,8.7,Cloudy
Mumbai,2018-10-02,India,19.07,72.87,35.8,23.5,28.1,2.8,82.1,8.4,1009.7,8.9,7.9,Rain
Mumbai,2018-10-03,India,19.07,72.87,33.7,22.0,30.7,0.0,74.3,15.4,1025.1,9.4,8.1,Clear/Sunny
Mumbai,2018-10-04,India,19.07,72.87,33.3,24.3,28.9,0.0,84.2,7.8,1005.6,9.0,9.0,Cloudy
Mumbai,2018-10-05,India,19.07,72.87,34.2,25.5,30.0,0.0,84.2,15.9,1014.6,9.2,10.2,Cloudy
Mumbai,2018-10-06,India,19.07,72.87,32.8,25.6,27.2,0.8,94.3,20.1,1000.4,10.0,9.3,Cloudy
Mumbai,2018-10-07,India,19.07,72.87,35.1,21.8,29.8,0.0,89.2,16.7,1016.1,8.7,9.7,Cloudy
Mumbai,2018-10-08,India,19.07,72.87,33.2,25.5,29.0,0.0,82.1,6.9,1012.1,10.0,8.2,Cloudy
Mumbai,2018-10-09,India,19.07,72.87,34.1,21.5,29.3,0.0,84.5,14.1,1014.8,9.6,8.5,Cloudy
Mumbai,2018-10-10,India,19.07,72.87,32.4,23.6,28.6,0.0,98.6,21.9,1002.7,10.0,8.1,Cloudy
Mumbai,2018-10-11,India,19.07,72.87,32.1,21.8,27.6,0.0,78.3,11.5,1005.7,9.1,8.5,Clear/Sunny
Mumbai,2018-10-12,India,19.07,72.87,34.1,22.8,27.0,0.2,88.4,17.4,1013.6,10.0,9.0,Cloudy
Mumbai,2018-10-13,India,19.07,72.87,34.1,22.2,28.4,0.0,82.9,11.9,1014.2,10.0,6.8,Cloudy
Mumbai,2018-10-14,India,19.07,72.87,32.5,21.4,26.0,4.2,100.0,11.2,1019.6,6.9,6.8,Rain
Mumbai,2018-10-15,India,19.07,72.87,33.5,21.2,26.0,0.0,79.8,19.3,1009.9,10.0,8.4,Clear/Sunny
Mumbai,2018-10-16,India,19.07,72.87,31.1,22.9,27.6,0.3,80.1,22.2,1002.9,10.0,8.1,Cloudy
Mumbai,2018-10-17,India,19.07,72.87,31.0,24.0,26.9,5.7,88.5,19.8,1010.3,6.5,7.3,Rain
Mumbai,2018-10-18,India,19.07,72.87,32.7,22.5,26.3,0.0,92.2,12.7,1007.7,10.0,7.2,Cloudy
Mumbai,2018-10-19,India,19.07,72.87,32.6,20.8,28.4,0.3,92.3,4.3,1001.8,9.9,8.7,Cloudy
Mumbai,2018-10-20,India,19.07,72.87,33.9,21.1,28.2,1.5,74.8,16.8,1005.1,9.8,7.2,Clear/Sunny
Mumbai,2018-10-21,India,19.07,72.87,30.9,23.8,26.2,0.0,91.3,19.6,1003.0,10.0,7.5,Cloudy
Mumbai,2018-10-22,India,19.07,72.87,30.8,23.4,26.6,0.0,72.0,18.0,1011.8,9.4,7.5,Clear/Sunny
Mumbai,2018-10-23,India,19.07,72.87,34.1,21.8,27.8,0.0,70.5,5.6,1028.0,10.0,7.3,Clear/Sunny
Mumbai,2018-10-24,India,19.07,72.87,32.2,22.5,26.8,2.6,75.0,15.4,1005.6,9.0,7.2,Rain
Mumbai,2018-10-25,India,19.07,72.87,32.8,23.3,26.3,0.0,81.9,15.9,991.5,10.0,8.1,Cloudy
Mumbai,2018-10-26,India,19.07,72.87,32.2,21.5,26.8,0.7,92.7,15.7,1015.9,10.0,6.0,Cloudy
Mumbai,2018-10-27,India,19.07,72.87,33.1,22.1,27.0,0.0,76.2,14.7,1022.9,9.5,8.0,Clear/Sunny
Mumbai,2018-10-28,India,19.07,72.87,30.1,20.3,26.2,0.0,86.4,15.2,1014.5,9.4,7.8,Cloudy
Mumbai,2018-10-29,India,19.07,72.87,33.0,22.0,26.1,2.0,73.6,11.6,1003.0,7.5,7.8,Rain
Mumbai,2018-10-30,India,19.07,72.87,31.5,20.8,27.1,3.0,80.4,25.6,1015.1,10.0,9.3,Rain
Mumbai,2018-10-31,India,19.07,72.87,32.6,20.4,26.1,0.0,85.2,10.7,1024.2,10.0,7.5,Cloudy
Mumbai,2018-11-01,India,19.07,72.87,33.1,20.5,26.9,3.4,95.3,20.4,1014.5,9.2,6.8,Rain
Mumbai,2018-11-02,India,19.07,72.87,31.3,20.5,26.3,0.0,76.5,10.0,1006.9,9.3,8.7,Clear/Sunny
Mumbai,2018-11-03,India,19.07,72.87,31.4,22.6,27.2,0.0,74.1,22.6,1017.1,10.0,7.2,Clear/Sunny
Mumbai,2018-11-04,India,19.07,72.87,32.0,22.2,24.9,2.3,71.7,10.5,1017.8,7.9,8.3,Rain
Mumbai,2018-11-05,India,19.07,72.87,30.2,20.5,24.2,3.4,75.3,17.9,1015.1,7.7,6.8,Rain
Mumbai,2018-11-06,India,19.07,72.87,29.2,22.1,27.3,0.0,78.1,17.5,1008.7,10.0,6.5,Clear/Sunny
Mumbai,2018-11-07,India,19.07,72.87,32.6,19.5,26.6,0.0,83.2,16.6,1016.8,8.5,8.5,Cloudy
Mumbai,2018-11-08,India,19.07,72.87,32.4,18.9,26.6,0.0,79.5,12.5,1022.7,9.4,5.9,Clear/Sunny
Mumbai,2018-11-09,India,19.07,72.87,31.5,21.9,26.9,0.0,85.0,21.6,1016.1,10.0,9.7,Cloudy
Mumbai,2018-11-10,India,19.07,72.87,32.2,20.4,25.9,0.0,94.0,12.5,1002.2,9.4,8.3,Cloudy
Mumbai,2018-11-11,India,19.07,72.87,32.4,21.3,25.2,0.0,84.6,19.4,1008.3,10.0,9.5,Cloudy
Mumbai,2018-11-12,India,19.07,72.87,31.3,21.1,25.1,0.4,95.1,15.0,1021.1,10.0,6.8,Cloudy
Mumbai,2018-11-13,India,19.07,72.87,31.1,20.2,26.9,0.0,75.9,24.1,1020.6,10.0,8.1,Clear/Sunny
Mumbai,2018-11-14,India,19.07,72.87,31.3,19.1,26.0,6.6,71.0,30.3,1004.2,6.4,5.9,Rain
Mumbai,2018-11-15,India,19.07,72.87,32.1,20.1,24.6,0.0,74.9,14.2,1012.4,9.5,7.7,Clear/Sunny
Mumbai,2018-11-16,India,19.07,72.87,31.9,18.8,26.1,0.5,83.4,11.0,1020.2,9.1,7.7,Cloudy
Mumbai,2018-11-17,India,19.07,72.87,32.1,20.4,23.7,0.1,74.0,14.0,1011.4,9.2,7.3,Clear/Sunny
Mumbai,2018-11-18,India,19.07,72.87,29.3,21.8,24.4,0.0,64.2,12.7,1008.1,10.0,6.4,Clear/Sunny
Mumbai,2018-11-19,India,19.07,72.87,28.6,21.1,24.2,0.0,73.9,15.9,1017.8,9.4,7.0,Clear/Sunny
Mumbai,2018-11-20,India,19.07,72.87,31.5,21.4,24.0,0.0,62.0,14.2,1023.8,10.0,7.6,Clear/Sunny
Mumbai,2018-11-21,India,19.07,72.87,30.0,21.4,22.7,0.6,70.3,14.9,997.9,9.3,6.1,Clear/Sunny
Mumbai,2018-11-22,India,19.07,72.87,30.8,19.6,24.4,2.7,73.4,19.0,1022.8,8.8,6.1,Rain
Mumbai,2018-11-23,India,19.07,72.87,29.8,18.9,23.9,0.0,86.5,14.7,1020.6,9.6,5.6,Cloudy
Mumbai,2018-11-24,India,19.07,72.87,29.6,18.7,25.4,0.0,78.3,8.7,1010.2,10.0,6.0,Clear/Sunny
Mumbai,2018-11-25,India,19.07,72.87,29.9,20.2,24.3,0.3,65.6,16.5,1005.7,9.2,7.7,Clear/Sunny
Mumbai,2018-11-26,India,19.07,72.87,28.8,17.9,23.8,1.4,72.8,10.0,1008.7,10.0,7.3,Clear/Sunny
Mumbai,2018-11-27,India,19.07,72.87,31.0,18.4,23.7,0.0,66.5,18.4,1016.3,9.7,6.3,Clear/Sunny
Mumbai,2018-11-28,India,19.07,72.87,27.5,18.0,23.6,1.5,69.9,17.3,996.3,8.6,7.1,Clear/Sunny
Mumbai,2018-11-29,India,19.07,72.87,31.1,21.3,24.3,0.0,69.5,11.3,1012.4,10.0,8.7,Clear/Sunny
Mumbai,2018-11-30,India,19.07,72.87,28.0,19.4,22.3,0.0,70.2,21.9,1009.9,10.0,7.3,Clear/Sunny
Mumbai,2018-12-01,India,19.07,72.87,29.8,17.7,24.1,0.0,68.9,15.0,1013.5,9.5,8.3,Clear/Sunny
Mumbai,2018-12-02,India,19.07,72.87,27.9,21.2,23.1,0.0,69.3,16.6,1000.9,10.0,6.7,Clear/Sunny
Mumbai,2018-12-03,India,19.07,72.87,30.4,19.7,24.9,0.2,67.7,18.8,1018.5,10.0,6.9,Clear/Sunny
Mumbai,2018-12-04,India,19.07,72.87,27.4,21.1,24.4,1.0,67.4,18.7,1011.4,9.4,7.1,Clear/Sunny
Mumbai,2018-12-05,India,19.07,72.87,30.8,20.1,25.6,1.5,79.8,12.7,1005.9,10.0,7.9,Clear/Sunny
Mumbai,2018-12-06,India,19.07,72.87,31.0,19.8,22.9,0.0,71.7,11.0,1006.4,8.7,6.5,Clear/Sunny
Mumbai,2018-12-07,India,19.07,72.87,30.7,20.8,22.4,0.0,74.8,9.3,1013.7,7.0,6.8,Clear/Sunny
Mumbai,2018-12-08,India,19.07,72.87,29.6,18.0,22.8,1.0,64.3,23.7,1020.5,9.3,8.1,Clear/Sunny
Mumbai,2018-12-09,India,19.07,72.87,28.0,20.1,22.1,0.0,64.9,5.6,1014.8,10.0,6.9,Clear/Sunny
Mumbai,2018-12-10,India,19.07,72.87,28.1,18.5,24.1,0.0,78.6,15.5,1023.1,9.2,7.5,Clear/Sunny
Mumbai,2018-12-11,India,19.07,72.87,30.1,18.5,26.2,2.4,57.7,10.2,1012.0,8.9,5.8,Rain
Mumbai,2018-12-12,India,19.07,72.87,27.2,16.8,24.3,0.0,71.8,11.6,1016.4,10.0,5.1,Clear/Sunny
Mumbai,2018-12-13,India,19.07,72.87,30.5,17.4,23.4,0.3,69.7,17.3,1009.6,9.7,7.0,Clear/Sunny
Mumbai,2018-12-14,India,19.07,72.87,28.5,19.8,23.3,0.3,55.0,20.1,1016.4,10.0,4.7,Clear/Sunny
Mumbai,2018-12-15,India,19.07,72.87,28.1,17.4,23.2,0.0,57.5,0.8,1009.4,10.0,8.0,Clear/Sunny
Mumbai,2018-12-16,India,19.07,72.87,29.9,19.1,23.1,0.0,72.6,14.1,1015.7,10.0,6.8,Clear/Sunny
Mumbai,2018-12-17,India,19.07,72.87,28.2,19.9,22.6,2.8,82.7,17.5,1011.9,7.9,7.1,Rain
Mumbai,2018-12-18,India,19.07,72.87,30.3,17.9,24.7,0.0,74.3,4.8,1022.3,9.7,7.2,Clear/Sunny
Mumbai,2018-12-19,India,19.07,72.87,28.0,19.5,22.8,0.0,59.7,6.1,1022.3,10.0,6.6,Clear/Sunny
Mumbai,2018-12-20,India,19.07,72.87,27.2,19.8,21.9,0.0,58.3,13.5,1014.2,10.0,6.8,Clear/Sunny
Mumbai,2018-12-21,India,19.07,72.87,29.3,16.6,25.0,0.0,69.4,18.5,1002.8,10.0,7.0,Clear/Sunny
Mumbai,2018-12-22,India,19.07,72.87,29.1,18.7,22.3,1.0,69.1,13.8,1022.6,9.6,4.8,Clear/Sunny
Mumbai,2018-12-23,India,19.07,72.87,30.0,19.3,23.8,0.4,51.3,15.7,998.5,10.0,6.6,Clear/Sunny
Mumbai,2018-12-24,India,19.07,72.87,29.2,18.9,24.4,0.8,65.5,17.9,1007.3,10.0,8.4,Clear/Sunny
Mumbai,2018-12-25,India,19.07,72.87,29.0,19.8,23.0,0.1,55.9,17.9,1016.6,8.1,5.5,Clear/Sunny
Mumbai,2018-12-26,India,19.07,72.87,26.9,18.6,22.6,0.9,64.3,11.2,1021.4,10.0,6.2,Clear/Sunny
Mumbai,2018-12-27,India,19.07,72.87,26.3,16.9,24.5,0.1,69.4,13.2,1011.9,10.0,4.8,Clear/Sunny
Mumbai,2018-12-28,India,19.07,72.87,26.3,17.9,23.1,0.0,59.8,20.0,1013.8,9.5,7.0,Clear/Sunny
Mumbai,2018-12-29,India,19.07,72.87,28.4,19.1,22.9,0.1,63.1,18.9,1008.0,10.0,7.9,Clear/Sunny
Mumbai,2018-12-30,India,19.07,72.87,29.4,19.3,22.8,0.0,64.1,10.5,1019.7,9.6,3.7,Clear/Sunny
Mumbai,2018-12-31,India,19.07,72.87,27.5,18.6,23.0,0.0,67.0,9.1,1017.9,10.0,6.5,Clear/Sunny
Mumbai,2019-01-01,India,19.07,72.87,27.2,18.7,23.7,0.0,61.9,15.8,1012.2,9.6,5.7,Clear/Sunny
Mumbai,2019-01-02,India,19.07,72.87,28.7,19.1,23.6,0.7,57.0,11.2,1001.3,9.2,7.6,Clear/Sunny
Mumbai,2019-01-03,India,19.07,72.87,28.8,16.8,22.9,0.0,68.9,11.5,1024.2,8.9,6.3,Clear/Sunny
Mumbai,2019-01-04,India,19.07,72.87,30.0,19.4,21.2,1.1,69.8,20.6,1021.4,9.7,6.3,Clear/Sunny
Mumbai,2019-01-05,India,19.07,72.87,28.5,18.4,23.5,0.0,70.7,5.6,1010.0,10.0,6.8,Clear/Sunny
Mumbai,2019-01-06,India,19.07,72.87,29.3,17.8,23.5,0.0,57.4,11.6,1006.8,10.0,7.5,Clear/Sunny
Mumbai,2019-01-07,India,19.07,72.87,27.3,17.3,22.3,0.0,78.0,19.6,999.2,10.0,7.5,Clear/Sunny
Mumbai,2019-01-08,India,19.07,72.87,26.9,17.3,24.3,0.0,76.0,18.5,1015.3,9.0,5.8,Clear/Sunny
Mumbai,2019-01-09,India,19.07,72.87,27.9,16.3,22.7,0.0,62.5,14.9,1011.5,9.7,6.7,Clear/Sunny
Mumbai,2019-01-10,India,19.07,72.87,27.7,17.8,25.9,0.0,73.1,8.7,1014.5,10.0,6.6,Clear/Sunny
Mumbai,2019-01-11,India,19.07,72.87,26.3,19.6,21.1,0.1,63.6,18.9,1016.5,9.2,6.8,Clear/Sunny
Mumbai,2019-01-12,India,19.07,72.87,28.8,16.4,24.4,0.3,67.9,15.7,1006.0,9.1,7.8,Clear/Sunny
Mumbai,2019-01-13,India,19.07,72.87,28.4,19.9,23.6,0.1,70.3,24.7,1006.0,9.6,6.8,Clear/Sunny
Mumbai,2019-01-14,India,19.07,72.87,26.4,18.4,23.6,0.5,57.7,21.8,1022.4,9.9,6.7,Clear/Sunny
Mumbai,2019-01-15,India,19.07,72.87,28.1,19.7,22.4,0.0,76.3,7.1,1001.9,9.4,6.3,Clear/Sunny
Mumbai,2019-01-16,India,19.07,72.87,26.4,19.3,21.4,0.2,73.6,15.5,1008.5,10.0,5.8,Clear/Sunny
Mumbai,2019-01-17,India,19.07,72.87,28.7,17.3,24.1,0.0,67.7,10.3,1014.7,9.0,7.7,Clear/Sunny
Mumbai,2019-01-18,India,19.07,72.87,29.0,16.5,23.4,0.0,71.0,22.2,1009.3,8.3,7.7,Clear/Sunny
Mumbai,2019-01-19,India,19.07,72.87,26.8,19.5,25.3,0.0,85.4,11.8,1006.2,10.0,7.8,Cloudy
Mumbai,2019-01-20,India,19.07,72.87,27.0,17.5,23.3,0.0,80.8,14.9,1006.3,8.9,7.4,Cloudy
Mumbai,2019-01-21,India,19.07,72.87,29.3,17.7,23.9,0.1,60.8,25.8,1017.8,9.0,4.6,Clear/Sunny
Mumbai,2019-01-22,India,19.07,72.87,29.7,20.0,24.6,0.0,56.8,21.2,1005.3,10.0,6.3,Clear/Sunny
Mumbai,2019-01-23,India,19.07,72.87,27.7,16.3,22.6,0.0,66.7,10.1,1012.3,10.0,6.4,Clear/Sunny
Mumbai,2019-01-24,India,19.07,72.87,28.1,19.4,24.0,1.8,48.5,11.6,1005.6,8.8,6.4,Clear/Sunny
Mumbai,2019-01-25,India,19.07,72.87,27.6,17.5,21.9,0.0,60.8,15.9,1016.2,10.0,6.6,Clear/Sunny
Mumbai,2019-01-26,India,19.07,72.87,28.5,17.8,23.8,0.0,58.3,13.2,1004.1,9.6,5.8,Clear/Sunny
Mumbai,2019-01-27,India,19.07,72.87,26.4,17.9,23.2,0.0,66.7,20.1,1021.8,9.4,5.8,Clear/Sunny
Mumbai,2019-01-28,India,19.07,72.87,28.4,16.5,23.3,0.0,58.8,12.8,1011.2,8.9,5.9,Clear/Sunny
Mumbai,2019-01-29,India,19.07,72.87,29.9,17.2,23.1,0.0,83.2,13.0,1016.9,10.0,6.9,Cloudy
Mumbai,2019-01-30,India,19.07,72.87,26.7,16.7,25.2,0.1,68.5,2.3,1018.5,10.0,6.5,Clear/Sunny
Mumbai,2019-01-31,India,19.07,72.87,29.5,16.4,24.8,0.0,60.3,19.2,1011.6,8.9,5.4,Clear/Sunny
Mumbai,2019-02-01,India,19.07,72.87,26.5,17.9,22.7,0.1,62.7,7.8,1015.6,10.0,7.8,Clear/Sunny
Mumbai,2019-02-02,India,19.07,72.87,28.5,17.0,23.8,0.5,52.8,23.7,1013.4,10.0,5.4,Clear/Sunny
Mumbai,2019-02-03,India,19.07,72.87,28.8,18.0,22.2,0.0,66.2,11.9,1014.1,10.0,7.4,Clear/Sunny
Mumbai,2019-02-04,India,19.07,72.87,26.7,18.6,20.8,0.0,60.9,12.3,1008.7,9.9,7.0,Clear/Sunny
Mumbai,2019-02-05,India,19.07,72.87,28.3,18.8,23.5,0.0,59.2,15.0,1014.0,9.2,7.7,Clear/Sunny
Mumbai,2019-02-06,India,19.07,72.87,28.6,16.6,23.2,0.0,66.4,8.3,1009.7,10.0,6.3,Clear/Sunny
Mumbai,2019-02-07,India,19.07,72.87,27.1,19.9,22.4,0.0,51.9,15.6,1015.6,10.0,6.4,Clear/Sunny
Mumbai,2019-02-08,India,19.07,72.87,28.7,20.2,23.4,0.0,74.2,21.9,1010.6,7.4,6.4,Clear/Sunny
Mumbai,2019-02-09,India,19.07,72.87,27.9,19.8,22.9,0.0,65.9,17.5,1005.7,10.0,5.4,Clear/Sunny
Mumbai,2019-02-10,India,19.07,72.87,26.9,19.8,23.2,0.3,53.8,28.2,1005.8,8.5,7.3,Clear/Sunny
Mumbai,2019-02-11,India,19.07,72.87,29.9,19.7,22.7,0.0,67.6,14.7,1017.0,9.5,8.0,Clear/Sunny
